Parcel,Plot,Common Name,Treatment,4yr_survival,FAM
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Black Birch,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Black Birch,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Black Birch,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Red Oak,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Black Birch,acre,1,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,White Pine,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Black Cherry,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Black Birch,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Black Birch,acre,1,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA2,White Pine,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Red Oak,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Red Oak,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Black Birch,acre,0,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Black Birch,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Black Birch,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Black Birch,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Red Oak,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Black Birch,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,White Pine,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Black Cherry,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Black Birch,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Black Birch,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Black Birch,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,1,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Black Birch,acre,0,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Black Cherry,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Black Birch,acre,1,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Black Birch,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Black Cherry,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,White Pine,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Red Oak,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Black Birch,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Black Birch,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Black Cherry,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Black Cherry,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Black Birch,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Black Birch,acre,0,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Black Cherry,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Black Birch,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Black Birch,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,1,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Red Oak,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA2,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Black Birch,acre,0,Range Expansion
SCG,SCG_TN2_GA2,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA2,Black Birch,acre,0,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,1,Range Expansion
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA2,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,Bitternut Hickory,acre,1,Range Expansion
SCG,SCG_TN2_GA2,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA2,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Bigtooth Aspen,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Red Oak,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA3,Black Cherry,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Bigtooth Aspen,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA3,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Bitternut Hickory,acre,1,Range Expansion
SCG,SCG_TN2_GA3,White Pine,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Black Cherry,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA3,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Bigtooth Aspen,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Black Cherry,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Bigtooth Aspen,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Bitternut Hickory,acre,1,Range Expansion
SCG,SCG_TN2_GA3,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,White Pine,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Black Birch,acre,1,Range Expansion
SCG,SCG_TN2_GA3,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA3,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA3,White Pine,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA3,White Pine,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA3,White Pine,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA3,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Bigtooth Aspen,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Bitternut Hickory,acre,1,Range Expansion
SCG,SCG_TN2_GA3,Black Birch,acre,1,Range Expansion
SCG,SCG_TN2_GA3,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA3,Bitternut Hickory,acre,1,Range Expansion
SCG,SCG_TN2_GA3,Black Cherry,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Black Cherry,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Eastern Hemlock,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA3,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Black Cherry,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Red Oak,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Bitternut Hickory,acre,1,Range Expansion
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA3,Bigtooth Aspen,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Red Spruce,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Red Oak,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,White Pine,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Black Birch,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Eastern Hemlock,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Bitternut Hickory,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Bigtooth Aspen,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Black Cherry,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Red Oak,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,White Pine,acre,1,Population Enrichment
SCG,SCG_TN2_GA3,Bitternut Hickory,acre,1,Range Expansion
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,1,Range Expansion
SCG,SCG_TN2_GA3,Red Spruce,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,B3F3 Chestnut,acre,0,Range Expansion
SCG,SCG_TN2_GA3,Black Cherry,acre,0,Population Enrichment
SCG,SCG_TN2_GA3,Red Spruce,acre,1,Population Enrichment
